id,rating,review_content,likes,game_name,label
872,5.0,在首页上看到的 本来是抱着无聊打发时间下载了这个游戏 但玩了[NUM] [NUM]章后真的被剧情狠狠吸引住了 剧情跌宕起伏 包括番外篇也做的很好 很感人 尤其是神奈给院长在墙上写的那六个字和那封信的时候真的止不住的流泪 看到番外篇最后结尾大家都是健康没有疾病的状态真的很为此感到开心 大概[NUM]个小时玩通关了包括番外 一气玩下来根本没有想要暂停的想法 很棒的一个游戏,3,我在七年后等着你,8
980,5.0,[EMOJI][EMOJI]可玩性： 是一部相当不错的日式rpg剧情向游戏！操作简便，剧情新颖深入，如同一部像素风电影。 [EMOJI][EMOJI]共鸣感： 无论是春人葵咲陆还是驱，还是一木医生和院长，都是拥有非常鲜活立体的灵魂，每个人各自的故事线都非常丰满且感人，尤其是当我看见葵为了拯救春人而反复时间跳跃一万多次的时候，内心的震撼和触动几乎无法用言语去形容。。,7,我在七年后等着你,8
376,5.0,这七年，是葵与春人的约定，小孩子们的约定不一定复杂，但一定刻骨铭心。他们两个人之间，是单纯的喜欢和爱，我说不出他们两个的羁绊，对彼此无限信任又无限了解。一句好久不见才是泪崩的点。。,2,我在七年后等着你,8
224,5.0,一款像素风的治愈游戏，剧情真的是跌宕起伏，反转反转再反转，每一章的最后都会设置悬念，像国产偶像剧一样让人迫不及待的知道接下来的剧情发展，音乐也配合的恰到好处，停顿的停顿，高昂的高昂，抒情的抒情，牵着玩家的心，虽然可玩性低了点，但还是很推荐的，描述的不仅有穿越时空的爱情还有坚不可摧的友情以及小心翼翼的亲情，剧情真的没得说是这个[EMOJI] [EMOJI],1,我在七年后等着你,8
934,2.0,浪费时间 浪费生命 看评论和[NUM]。[NUM]高分入的 前面有在认真看剧情 以为会很短 因此还立了个flag--今天就把它过完 结果是零零散散看了三四天 本人觉得自己泪点其实很低 但看完结局 我实在是不敢相信这竟然是把这么多人感动哭了的结局？？我只想说这结局我真的是一点感觉都没有 泪点在哪？？怎么做到哭到不敢二刷？？认真的吗？？ 整个过程就是操控小人去指定地点什么的 文字游戏我就不说什么了 但感觉没必要 还要我滑这滑那的 很无聊 总章[NUM]多 前面[NUM]章都在重复五次没多大区别的时间跳跃 无聊 拖沓！！ 我看很多人喜欢配乐 个人感觉只有每章最后黑屏关键句的时候有点感觉和氛围 包括我玩的时候也没有听 在放自己喜欢的歌就不过多评价了 最想最想吐槽的是人物的对话什么的 也特别多莫名其妙的语气助词和省略号 不是说不可以用 你说话每一句都这样我后面看得一点耐心都没有 看得犯恶心 总之 浪...,95,我在七年后等着你,8
77,5.0,真的特别好玩啊，好久没碰到剧情这么好的游戏了。一开始被[NUM]。[NUM]评分吸引，玩了几章感觉都还挺普通的。直到玩到春人发现自己的手术记录，那个画面表现力太强了。屏幕一点点暗下去，最后只剩春人在黑暗中楞楞得盯着记录，太厉害了，完全没有因为固定视角和画风影响效果，要不说果然是[NUM]。[NUM]啊。接着玩发现还有时空跳跃这一说，而且最后春人居然根本没病，不玩到最后真的想象不到结局。没有一开始就上帝视角一样的全说出来，埋了好几层伏笔，剧情层层推进，最后我和春人一起慢慢清楚了一切，代入感超级强。而且人物也不是非黑即白的，没有绝对的坏人，大家都为了友情和亲情付出一切，好催泪啊。最好的是，最后是全员he大结局，真难得啊，像是春人做的一个梦，醒来后朋友们都好好的在身边 p。s。葵真的好厉害，为了朋友做到这种地步,28,我在七年后等着你,8
643,5.0,一共用时[NUM]个小时左右，现在谈谈我对这游戏的看法 无论是在选题上还是在立意上，都是一款毋庸置疑的好游戏，剧情环环相扣，一波三折，人物塑造真实，代入感极强，不愧于tap tap上的[NUM]。[NUM]分，从看到[NUM]。[NUM]分起，我对它的期望值就非常的高，虽说期待越高，失望便越多，但是我在这篇作品中从没有感受到失望，反倒是越加欣赏，堪称游戏版你的名字 音乐紧贴着剧情，拨动着游玩者的心灵，隔着屏幕之间的故事，让人倍感心酸，好奇，疑惑，无助，困惑，愤怒，激动，惊讶，最后如释重负的微笑，以及溢出屏幕的悲伤，都是我玩这款游戏的时候的感受，即便可互动地不多，但是这并不是我与她的游戏，而是他与她的约定 我想如果我是葵我会做什么呢？我真的会为春人做到这一点吗？[NUM]次的七年，我根本就想不到这[NUM]年的时光中，忘记七年，回想起来，感到悲伤。。再忘记七年，回想起来，感到悲伤。。她一遍又...,142,我在七年后等着你,8
155,1.0,不想看广告又不能微信支付服了[EMOJI][EMOJI],5,我在七年后等着你,8
238,5.0,无敌了孩子[EMOJI] [EMOJI] ，剧情一半的时候大概猜到了结局，如果是好结局是主角穿越到[NUM]年前见面，如果是坏结局就是女主在[NUM]年后的地点留下录音什么的刀观众,2,我在七年后等着你,8
727,3.0,游戏体验不错，但是剧情老套，不知道是什么时候的游戏了，采用比日漫还日漫风的故事情节，第三章就猜到故事的大概，整个故事没有任何亮点，完全就是为了感人而感人，没看过日本动漫的可以玩玩,1,我在七年后等着你,8
915,5.0,这款游戏在我[NUM]岁时，给了我莫大的震撼，什么样的情感才能使他们互相拯救，穿越时空，只为见你，什么结局才能让他们的灵魂安息。这是爱情最初的模样，虽然一直在循环，可是我好羡慕这样纯粹的情感，[NUM]年能改变的有太多了，小孩就小孩嘛，可他们真的好厉害 玩到后面哭泣的我，我该说是我心疼呢，还是羡慕呢，或许这就是游戏的样子 好希望能有更多人玩，也希望能让人看见游戏的积极面 音乐很好诶，我老有代入感了，心里紧张得不行，玩过之后，每段音乐我都爱听，大爱 我在七年后等你，我现在要等待七年后的我来分享事迹了[EMOJI][EMOJI],170,我在七年后等着你,8
236,5.0,扑家出品，必属精品！！,1,我在七年后等着你,8
952,5.0,非常好的一款剧情向游戏，比看小说还带劲,1,我在七年后等着你,8
739,5.0,剧情好看，其他一般。,1,我在七年后等着你,8
282,1.0,游戏实名认证认证不了，服气了,3,我在七年后等着你,8
567,2.0,可玩性比较差，选择度为[NUM]。 只是日系的轻治愈小说做成游戏，节奏上也比较拖沓，个人不是很喜欢这个游戏。心理年龄大点的还是不要玩这个游戏了，偏幼稚些。,12,我在七年后等着你,8
614,5.0,强推！！当时电脑上打出来这两张的时候直呼神作。。,1,我在七年后等着你,8
539,5.0,非常非常好的作品！！tap不知道为什么把游戏时长少算了，我应该是玩了几个小时，标签是爱情，但我觉得不止爱情，对爱情不怎么感冒的小伙伴也可以试试,1,我在七年后等着你,8
19,5.0,[EMOJI][EMOJI]共鸣感： 我感觉我和里面的一木医生很像，很憧憬朋友，我希望我有一群的朋友，我也希望是永久的，而不是阶段性友谊，因为我接受不了，我害怕我会去逃避，而我现在有了朋友，但我不确定能坚持多久，我希望未来后还能在一起，有说有笑[EMOJI][EMOJI],1,我在七年后等着你,8
263,5.0,绝对的神作。 用像素风格和不过几个小时的游戏历程将一段时间跨度为七年围绕几个人之间的故事讲述得明明白白，每个人在这段时间中都发挥了不可替代的作用，每个人都有自己的故事，自己的坚持。从医院后研究所出来时相信很多人起码我自己都是舍得一身剐也要把她救回来。但在门诊部门口碰到的朋友，仿佛是她在借朋友之口向我们传达她的意愿：她不希望我们为了她而伤害自己，也弃其他病人的安危于不顾。有人可能会因此而动摇，到了诊所，要求一木将所有资料都销毁，脑海中她的一字一句在回荡——难道就这样结束了？ 不！那我和她的约定呢？我要回到过去，回到七年前，尽管这样做对于患者们可能不太公平，但我愿意为了这渺小的奇迹去赌一把——我要赌上我的命把她带回来，相信她会走我走过的路，见我见过的人，说我说过的话，做我应做的事——而后，我们会在这段时间无穷尽的回环往复中紧握住那一丝渺小的可能，让已发生的错误得到救赎。 躺进仪器，脑海中忽地泛...,21,我在七年后等着你,8
836,5.0,前面一直以男主的视角展开故事 在玩到男主要重回七年前的时候受到感触 但番外中 女主为了男主重回到七年前[NUM]次被戳到了,3,我在七年后等着你,8
473,5.0,很多很多年前玩过的游戏了。时间过的太久已经忘记了是什么样的剧情了。只记得就是这个游戏的最后我哭惨了。唯一一个让我玩哭游戏。太流批了，以至于到现在我都记得这游戏名字和封面，所以看到之后忍不住想来冒个泡[EMOJI][EMOJI],1,我在七年后等着你,8
285,1.0,无法完成实名认证是什么鬼，连游戏都不维护了？,6,我在七年后等着你,8
10,5.0,虽然还没有玩完，但我觉得这个游戏做的挺好的，一开始我以为就单纯帮主角春人找回丢失的记忆，但是到了后面整个事情变得扑朔迷离，一个个人物的关系连在一起，所有的东西都指向七年前，石打是咲的父亲一出来给我CPU干烧了，后面等我打通关了我也会在发一下我通关后的体验,1,我在七年后等着你,8
803,5.0,这个游戏第一次接触是几年前 当时因为没有耐心玩一会就没玩了[EMOJI][EMOJI]偶然在taptap上刷到就下了 说实话这种视觉小说可玩性就是不高，我也不太喜欢这种游戏，下这个游戏的初衷可能就是想回忆之前的感觉吧，但是玩了一会越来越上头[EMOJI] [EMOJI] 剧情看得我鸡皮疙瘩就起来了，反转也一点都不突兀非常好看的好爽。代入感特别强看完主线立马跟亲友安利了[EMOJI][EMOJI] 这个番外有些需要打赏才能看基本都是些零零碎碎的剧情，其实看不看都无所谓我感觉。不过出于致敬神作我还是打赏了[EMOJI][EMOJI] 最后真的很棒，赶紧下载！！,10,我在七年后等着你,8
572,5.0,葵独自度过了[NUM]天，也就是[NUM]年，她进行了[NUM]次时空跳跃，很感人！ 如果存档能再方便点就更好了！ 第[NUM]次时空跳跃，她与春人成功配合，让他们两个都活下来了。 代入感很强，你很难想象一个小女孩能独自度过[NUM]天！ [EMOJI] [EMOJI] 因为我之前这上面没开时长统计，所以你们看不见，但是我[NUM]是统计了的，我只玩了两个小时[NUM]分,2,我在七年后等着你,8
121,5.0,神作...觉得很适合翻动漫。背景音乐也很牛。玩到番外才知道付完番外费用就没有广告了[EMOJI] [EMOJI] ，大家可以先付了再玩,2,我在七年后等着你,8
865,5.0,[NUM]个小时把自己玩哭了[EMOJI][EMOJI],1,我在七年后等着你,8
805,5.0,[EMOJI][EMOJI]可玩性： 这游戏是以剧情为主的，可玩性肯定是没有的，所以不喜欢的可以走了 [EMOJI][EMOJI]共鸣感： 特别好，剧情很感人，特别是最后春人和葵相见并说出那句好久不见！直接被甜死了！！ 还有教育意义大，不管是亲情友情还是爱情；都可以让人感受什么是爱 [EMOJI][EMOJI]舒适感： 包好的，毕竟只是个剧情向的游戏嘛，而且还有自动存档，只不过这个游戏有[NUM]章这么多，可能会有点审美疲劳，所以建议不要一次性看完，就当个番每天追一追比较好 我在七年后等你！ 有一种花七年才开一次呢，我们七年后就在这里见面吧，就我们两个人，约好了哦一定不要忘记哦。。！一定哦！ 呃。。好久不见，不对，我在说什么啊。。不是的，我是说。。哎嘿嘿。。嗯！好久不见！,12,我在七年后等着你,8
698,1.0,这游戏出到现在都要有[NUM]年了吧，这走路模拟器现在还能放到首页这几年游戏是得有多贫乏，感觉好像经历了一场超过月的阴晴圆缺的穿越,20,我在七年后等着你,8
741,5.0,微剧透向[EMOJI] [EMOJI] 画面： 像素游戏画风，rogue模式，但小人仔的形象很生动，画面细节也处理的很到位 [EMOJI]操作： 人物通过可以点击画面行走，也可以长按界面操作，但操作感觉不是很灵活，一次只能向上或者向左，不能向左上这种（也可能是本人手机的问题） 有的地方只有触发剧情才能去，比如一木的诊室，每次都要和门卫对话 给了很多存档点，但角色对话的时候不可以操作 其实没什么需要操作的地方，只需要好好看故事就好了 [EMOJI]剧情上： 这是一款节奏比较慢的游戏，所有的人物，内容，故事都是随着可以封神BGM缓缓铺开的。 最开始全员谜语人，每个人都有秘密 每次闻到香气，春人就会想起点什么 蠢人每次都有在向前探索一点点，在故事的结尾又义无反顾的向开头而去 本以为只是春人和葵的故事，其实又何尝不是神奈和菊水，小咲和陆的故事呢？有关诺言，有关羁绊，有关生命，索性最后是一个好的结局,13,我在七年后等着你,8
145,5.0,所有伏笔铺垫全部完美回收，每章一个悬念转折，真可称为第九艺术的杰作。 尤其院长与神奈，春人与葵的剧情皆可封神。 莫名想到阿缺的江河流殇引用的词：&#[NUM];君住长江头我住长江尾，日日思君不见君，共饮长江水。&#[NUM]; [EMOJI][EMOJI]可玩性： 硬要找茬的话游戏性不太行 [EMOJI][EMOJI]画面音乐： 画面其实觉得简单朴素了，要是卷一卷画面可能评价更高，音乐几乎完美。,4,我在七年后等着你,8
234,5.0,是真的好玩，不过可能是因为我的泪点太高了共情能力不行没怎么感受到伤心，但是剧情是真的不错，跌宕起伏扣人心弦,1,我在七年后等着你,8
189,5.0,虽然玩的时间不长，只把正篇搞完了，现在正在过EP[NUM]，EP[NUM] 我是被高分吸引进来了，和许多人一样看评论说是部神作，很催泪，于是就点进去玩了。 简单的像素风格，我们以主角春人的第一视角进行游玩，为的是记忆里与某个人的约定，所以回到了这座小镇。一木，陆，咲，驱，神乃穗，菊水，神奈，还有跨过重重障碍，在记忆里找到的葵。 这是一个相互救赎的故事，我本以为是春人穿越时空去拯救[NUM]年前的自己与葵，没想到是葵先进行了时间穿梭。相信着对方，相信对方一定会做出和自己相同的选择。这一点很让我感动。还有菊水院长和神奈，神奈的涂鸦请你获得幸福！是我的第一个泪点。 第二个泪点是春人决定销毁一切回到原轨时，脑袋里冒出的葵的那些话。 还有很多很多，我还没有玩完，所以先不再做出评价了。,2,我在七年后等着你,8
775,5.0,不知如何评价，未曾想两人之间的羁绊，令我如此震撼。从来没有一部游戏能把我刀得如此疼。无论是画风美术音乐剧情，我都非常的喜欢，尤其是大结局，我仿佛得到了释怀，心中积蓄已久的压抑在此刻，消失得无心无踪，宛如鸟笼中的鸟儿得到了救赎。。这，绝对是一部神作。,7,我在七年后等着你,8
899,4.0,故事性：这是这个游戏真正出色的地方， 总计[NUM]章 ，每看一章都会有令人意外的大小转折 越到后面越是让人惊叹 [NUM]章末尾的余韵已经让人心颤 dlc中这之后的世界与葵的世界又让故事再上一个档次 [NUM]星有[NUM]。[NUM]星给故事 [EMOJI][EMOJI]可玩性： 与其说是游戏， 不如说是小说电影， 玩家能做的是 跟着角色的思路， 在几个地点来回走 这也是只打[NUM]星的缘由 [EMOJI][EMOJI]画面音乐： 画风像素，个人非常喜欢 音乐方面无突出特色,37,我在七年后等着你,8
380,5.0,第一次玩游戏玩哭,1,我在七年后等着你,8
606,5.0,很喜欢[EMOJI] [EMOJI] 感觉就像看了一部番一样，我个人也特别喜欢在医院一起长大的好朋友这一类的故事，喜欢这种的一定要去玩玩呀。。,2,我在七年后等着你,8
115,5.0,剧情紧凑，反转很多，结局很好,1,我在七年后等着你,8
102,1.0,你看个蛋的一星评价，评分都已经那么高了这个作品质量怎么样还不清楚吗？哪款游戏没有瑕疵，没有十全十美的作品，我个人认为是玩过过最好的一部作品 修改 差评主要是围绕着运营不行剩下一小部分才是讨论剧情 [NUM]改 现在你就算花六块钱买了付费内容也要看广告，属实难崩[EMOJI][EMOJI]，这运营到底是怎么回事啊？,69,我在七年后等着你,8
232,4.0,大概是我初中的时候玩的了，具体的细节现在已经记不太清了，但是一直都很喜欢这个游戏，所以来评一下。 首先剧情上更像是我小学初中那段时间会写的小说一样，再加上有点日式轻小说的感觉，所以有的话不习惯看轻小说的人可能会觉得看着很尴尬。 我个人是很喜欢这种有关时间的题材，以前有一阵真的是玩上头了，扑家的另外两个稍微有名一点的《无尽晚霞不见君》和《最后她对我说》也都一并玩了。 相对于前两个，七年这个可以说是时间最长的一个了，而且剧情也比较复杂，前期会很频繁的轮回跳跃，重复着一样的对话。我记得自己当时是分了两三天才玩完的。期间也有想过要不然今天就先算了，然后这个时候就会被每章的结尾黑屏给吸引住。鸡皮疙瘩都起来了。 游戏的自由度还是挺低的，完全是根据剧情来的，和npc们的互动也很少，地图探索度也缩小了好多。 后面从孩子们被拉进实验室里的时候就我感觉已经开始很离谱了，甚至当时看的我还有点懵，最后突然的转折说...,27,我在七年后等着你,8
596,5.0,神中神,3,我在七年后等着你,8
56,5.0,这样的神作原来是[NUM]年的吗 最开始玩的云里雾里的 但是到最后就看懂了 神奈为了让礼斗幸福尽管身体越来越差 也要在墙上写下遗愿 可惜过了很久礼斗才发现 而葵为了春人重复了上万次七年 春人和葵是双向奔赴的 一开始还不屑于像素画风 玩完之后后劲太大了 才发现低估了这个作品,2,我在七年后等着你,8
183,5.0,最大的感受是：我们并不是为了各自而活...,2,我在七年后等着你,8
548,1.0,游戏性为零。就是和tap上其他免费的剧情游戏比，都毫无优势，更别谈收费的剧情游戏不是剧情游戏但是有主线的了。还有在批评的评价下面说和番剧比...和哪个番剧啊？兽娘动物园[NUM]吗？,2,我在七年后等着你,8
311,5.0,肯定是神作，全篇围绕约定为中心，剧情巧妙，一环紧扣一环，很多年没玩过这么舒服的了。人们的性格塑造的也很好，生动。似乎，游玩结束之后，我的心脏都不会跳动，被固住了。 [EMOJI][EMOJI]共鸣感：必须满分 [EMOJI][EMOJI]舒适感： 满分,1,我在七年后等着你,8
117,5.0,我在[NUM]年后终于想起了 我当年喜欢的作品已经完结了。,1,我在七年后等着你,8
785,5.0,我也说不清什么很高大上的话 这剧情肯定是神中神 可玩性倒是没什么能说的 我以为是个解密游戏 结果唯一的解密内容就是找路。。 剩下我好像也没什么能说的了 我七年之后再来吧～,1,我在七年后等着你,8
188,5.0,[EMOJI][EMOJI]共鸣感： 说真的一开始只是太无聊了，找游戏玩。我个人本身喜欢像素风格，就发现了这个游戏。我一开始还觉得只是普通的恋爱小游戏，因为这个要占用的内存太少了，我就有点轻视。下载下来之后玩了一下，玩到第六关就觉得不错。后面又买了DCL。确实说实话，在现在完全是不可多得的剧情游戏了。非常喜欢。,4,我在七年后等着你,8
601,5.0,本来对[NUM]。[NUM]分是很不屑的，什么反转才能配上[NUM]。[NUM]分？玩后直接真香了，最后一章神来之笔。,1,我在七年后等着你,8
766,5.0,七年过去，大家都遵守约定了吧，虽然过去了这么久，但我还记得他们无数次的相互救赎，努力争取到了最好的结局。别人的刀是不完美的结局，七年的刀却铺成完美结局,1,我在七年后等着你,8
873,5.0,我玩过最优秀的游戏。从大概[NUM]篇开始，带给我的只有震撼和感动。纯粹的爱，没有任何理由，对彼此也给予了十足的信任。不是什么过关解谜的游戏，只是单纯的控制人物去往地点，游玩的过程像是看了一场令人潸然泪下的电影。,1,我在七年后等着你,8
259,5.0,反转和精彩点在文游里是绝对的出挑,2,我在七年后等着你,8
780,3.0,（先叠个甲，别喷别杠，个人看法，帮助新玩家选择游戏 缺点：没有那么催泪，玩不了完整版，完整版要好几百，剧情冗长有很多没用的剧情，没有共鸣，有些时候的音乐有点烦，没耐心的别玩 优点：剧情很好，有代入感，画面可爱舒适,1,我在七年后等着你,8
250,5.0,剧情真的满分，但是为什么我每玩一章都会弹出[NUM]秒广告，只有我这样吗，真的很影响体验,2,我在七年后等着你,8
561,2.0,微剧透预警。被高分吸引来，失望而归。演出几乎没有。台词全部是省略号。剧情上，友情，约定，轮回，失忆，作为题材来说实在是太常见了。哪怕是放在它出品的[NUM]年前都不能算是新颖的题材，甚至和石头门比较来说都几乎没有任何新的要素。打到[NUM]章（实际只有[NUM]幕，几乎没有任何交互因素，全程放动画）实在受不了去云了一下剧情，所以算是半打半云通关吧。又加入了典中典的两代人的宿命，女主的默默牺牲等要素。如果是三十年前出的话可以算是划时代的神作，但是这是[NUM]年前的作品， 只有我不在的街道，这种同题材的作品动画电影都拍完了。同样都是老套的故事，演出效果已经落后[NUM]多年了。而且没法买，浪费我人生看广告。,5,我在七年后等着你,8
723,1.0,耐着性子点点点到[NUM]章了 就是想看看到底是什么神作[EMOJI][EMOJI]真的浪费时间 浪费生命 日式叙事风格真的代入不上,12,我在七年后等着你,8
575,5.0,目前最喜欢的像素风游戏,1,我在七年后等着你,8
695,5.0,毫无疑问的神作，剧情画风什么的都很喜欢！带点悬疑，伏笔很多，但没明白门真为什么要烧春人的房子，葵是怎么知道时间跳跃的呢，不过还是很好的，推荐！,1,我在七年后等着你,8
292,5.0,为啥登不上啊,1,我在七年后等着你,8
113,5.0,刚开始玩： 这么烂且无聊的游戏能拿这么高分？肯定是刷的。 玩到结尾： 这才[NUM]。[NUM]？到底是谁给了差评,3,我在七年后等着你,8
295,1.0,不是哥们，进都进不去，无法完成实名认证，我笑了,8,我在七年后等着你,8
655,5.0,游戏剧情真的很好，就是玩到后面世界重启脑子有点转不过来了,1,我在七年后等着你,8
738,5.0,一个像素游戏真的很刀 每一次故事发展都出乎意料 但又很感动 故事情节也很好 你为了救我 移除了心脏 不想让我知道抹除了我的记忆。。有很多npc都有着自己的故事 还都很刀真的没想到一个像素游戏能做到这么好。,2,我在七年后等着你,8
11684,3.0,没有以前的那种感觉了，环境越来越差了,3,和平精英,2
11484,2.0,少出点小裙子吧哥们,3,和平精英,2
32,5.0,完全是文字游戏的类型，没有什么玩法，受众群体比较小（主要是俯角视角第三人称像素风格讲的医院里的这些事），我妈就玩不下去。但是这游戏就是拿了[NUM]。[NUM]分，拿了[NUM]年最佳剧情。能玩完的我相信都会不会给出差评。 [NUM]年那个早上打开的这个游戏。下午两点就兜不住了，眼泪哗哗流。当时就觉得为了一个游戏哭两天多是一件很不可思议的事情！我想到了我以前住院的日子，心脏手术前的漫长准备期。我还幻想过——在我体内跳动的心脏，是不是也来着另一个与我有约定的女孩。也能获得那种能跨越时间，超越生死的爱情。。 我非常想要忘掉剧情再玩一次这个游戏。不过到现在为止，我还是没有勇气在打开这个游戏。我害怕我新的认知会打破我对这个游戏的影响。或者说我害怕唤醒一些伤心的回忆。 真正的爱 跨越时间 超越生死 所以请相信她 不忘初心 因为...,20,我在七年后等着你,8
253,5.0,神作啊！开始被这个[NUM]。[NUM]的评分吸引了，刚开始的时候，感觉这个剧情不是想象中那么好，到后边，真的被惊艳到了。葵和春人见面的时候，我真的好激动，不知道怎么形容当时的心情，感觉是真的一样,3,我在七年后等着你,8
241,5.0,这款游戏真的每个角色都塑造的挺好，都有各自的特色，故事感很强，像素小人却很温馨，音乐是真的很好听，剧情有挺大的转折，不过也很合理有铺垫（有的我是没猜出来哈哈）没有解谜之类的，剧透就不好了，后面还有一点剧场版，可以试试,2,我在七年后等着你,8
272,5.0,（内涵游戏剧透，没玩的快跑） 时隔多年我再次玩了这个游戏，是非常满意的，这个工作室是令我吃惊的，我现在打开才看到里面全是我玩过的游戏哈哈...（说实话完全没往这方面想过） 一开始我是在非常闲的情况下打开的，没想到它有[NUM]多章[EMOJI] 甚至一半都是剧情，可玩性没我想的那么高，主要讲述的就是主角（春人）在七年之后再次回到以前的小镇想找回记忆，兑现七年前自己和别人的承诺，但是进入了时间循环，知道了医院的秘密（大概讲的就是这个吧。。[EMOJI] 我在后半段只看了一点点剧情） 总之这个工作室知名度不高，但是游戏知名度高哈哈...还是非常建议去玩一下试试的[EMOJI] [EMOJI],2,我在七年后等着你,8
373,5.0,七年前我无意间发现的游戏，在前天突然梦到了，以为是游戏名是在十年后等着你，只能说和它还是拥有特别的缘分，剧情很好，后劲很大，过了这么多年对它的回忆依然深入我心，它永远在我的游戏史上有不可磨灭的一笔,2,我在七年后等着你,8
296,5.0,这个绝对是我见过最好最好的RPJ剧情游戏了，至少在我心里它是最好的，小时候玩过，感觉非常感人，高中又把这个游戏推荐给了室友，室友也是爱不释手，特别喜欢。 [EMOJI][EMOJI]可玩性： 游戏偏向于剧情向，不会很自由，所以适合喜欢剧情向的人游玩。 最后再插一句嘴，每个人都有自己的喜好，合适自己的游戏才是最好的，评论区里看到的那些写那么长然后打一星的人，给女神写小作文练出来的？[EMOJI] [EMOJI] 打差评是让你客观一点，不是说不适合你你就恶意差评，也是绝了[EMOJI] [EMOJI],10,我在七年后等着你,8
7,5.0,怎么付款怎么付款怎么付款！！ 点支付除了黑屏一小下就没反应了！！,1,我在七年后等着你,8
179,5.0,很催泪感人，我很庆幸能遇见这个游戏，让我对爱有了更深的理解，我目前只通了一半，我希望接下来可以再惊艳我[EMOJI] [EMOJI],2,我在七年后等着你,8
123,5.0,哈基葵 你这家伙[EMOJI][EMOJI],4,我在七年后等着你,8
471,5.0,一个跨越时空的故事 该怎么讲呢？它交织了爱情 友情 亲情 也讲述了人与人之间相互信任相互治愈的故事 它没有精美的 画风更没有高燃的画面 但它却从始至终给我极大的感触 给予我难以释怀的情感 咲与穗乃花 葵与春人 神奈与礼斗 都是给予我感触的剧情 咲的那句你要让穗乃花笑出来哦 神奈濒死前在墙上刻下的请你获得幸福 葵与春人之间的绝对信任和他们赴约的决心。。剧情和配乐是绝对的佼佼者 真心建议大家多玩几遍 感受人与人之间最真挚的情感 我对像素风游戏和剧情类的热爱从此刻开始,10,我在七年后等着你,8
770,5.0,当我看完他们的故事，仍是一种精彩,2,我在七年后等着你,8
331,5.0,耗时[NUM]个小时，终于大结局 怎么说呢，刚开始会觉得，玩的莫名其妙的，可越到后面，就越震撼，并且，每一章的结尾都会推翻你之前所有的猜想，每一章最后一句话，都会带来心灵的震动。 [NUM]，这个数字，就算换算成天也是个漫长的日子。可它不是天，也不是年，而是轮回啊！[NUM]次的轮回，每个轮回为[NUM]年，这对于普通人来说是多么漫长，可她却不肯放弃，即使经历了这么漫长的岁月依旧在坚持。,13,我在七年后等着你,8
213,5.0,我在[NUM]年后等着你 无意将本作封神，但它确实成为了我除纪念碑谷系列之外最喜欢的游戏。客观来说，游戏性极差，玩家只用在少部分时间操控春人或其他人的行动，比起游戏更像是在读一个故事，但剧情的确对得起TapTap上[NUM]。[NUM]的高分。 以下内容涉及剧透 故事的开始，是[NUM]岁的高中生空木春人在春假回到曾经生活过的小镇，在小镇里，随着一些发生的事，遇见的人，他开始回想起自己失去的，[NUM]岁以前的记忆。伴随着每一章剧情层层推进，以及经典的结尾一句话反转，扑朔迷离的医院事故真相开始浮出水面。五次时间跳跃，无数次的[NUM]月[NUM]日和达不到的[NUM]月[NUM]日，春人与幼时好友陆，咲，驱，穗乃花不断努力找寻真相和拯救彼此的办法。他们之间的默契和信任都无比令人动容。当然，还有最重要的，曾经为心脏病的春人提供了完好心脏，让他能活到今天的女孩——葵。在了解全部真相后的春人选择...,84,我在七年后等着你,8
45,5.0,玩完了，大家下载好后不想要广告可以断网玩，还有结尾的音乐一定要听完，后面还有一段，整个游戏大概要耗时[NUM]，[NUM]个小时,1,我在七年后等着你,8
69,5.0,[有剧透！]老实说能打动我的治愈剧情线游戏不多，粗糙的画风，丝毫不影响情感流露，剧情线有点复杂但是理清了就会眼前一亮，特别是漫天纸片雪花的[NUM]次回溯，很难想是什么支撑她历经[NUM]万[NUM]年只为了寻找拯救她的挚爱的方法，来自爱情的至死不渝。 [EMOJI][EMOJI]共鸣感： 无敌 [EMOJI][EMOJI]舒适感： 哭了 [EMOJI][EMOJI]可玩性： 不玩后悔一辈子,10,我在七年后等着你,8
636,5.0,朝闻道夕死可矣 看到神奈绝笔的时候真的泪目了 感谢happy ending 让我自愿付费,1,我在七年后等着你,8
147,5.0,怎么说呢，我是第一次玩这种剧情类的游戏，开始前是被他这个[NUM]。[NUM]的评分吸引到的，所以就抱着好奇的态度将它下了下来，当我看到最后的剧情，在联想到了我自己，好像我之前也没有多少朋友诶，嘿嘿，很自然的，我也就泪崩了。一次次的轮回，一次次的等待，不知道葵花等待了多少的时日才等到了春天的降临，但不负卿，最终还是等到了耶，给我的感触很大的。不管是亲情，友情，还是爱情，各个人物，似乎都没有相对的立场，有的只有他们不同的见识，我很喜欢，里面的一句话，我和你约定好了，虽然说一次次的失约，一次次的失败，但是里面好像也说过一句类似的意思：苦极甘来。这也是我希望的，一次次失望，一次次燃起希望，一次次绝望，再一次次重燃斗志，最终到达了约定的彼方，希望在屏幕前的各位tap tap的朋友们，祝你们收获美好的爱情，幸福的亲情以及坚固的友情。最后，希望春人与葵，达到境界的彼方，嘿嘿。 [EMOJI][EMOJ...,16,我在七年后等着你,8
